Board Processor_1
 Quad/Chan :        q00c0              q00c1              q00c2              q01c0              q01c2              q01c3              q02c0              q02c1              q02c3              q03c0              q03c1              q03c2              q03c3              q04c0              q04c1      
      Link :         00                 01                 02                 04                 06                 07                 08                 09                 11                 12                 13                 14                 15                 16                 17        
Frame 0011 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 0012 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 0013 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 0014 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 0015 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 0016 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 0017 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 0018 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 0019 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 0020 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 0021 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 0022 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 0023 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 0024 : 1v1c01f5cc03e37822 1v12c15d3093184620 1v1c029a1082f1b91e 1v1bc49a1082f1b91e 1v1bc69a1082f1b91e 1v18c6f5a3094b2fb5 1v10f6b8e48d1344a1 1v18c83cb68aab747f 1v188a3cb68aab747f 1v1d8d2351beae3fea 1v1a4c5dc01312f794 1v1d8e2351beae3fea 1v1a0ef5a3094b2fb5 1v1a119a1082f1b91e 1v13903d9e8e968d0f
Frame 0025 : 1v1c013b6182a3f859 1v12c13dea9289c679 1v1c02f5cc03e37822 1v1bc4f5cc03e37822 1v1bc6f5cc03e37822 1v18c69a060b897293 1v10f67afd0f860088 1v18c8f5cd88e16fcd 1v188a9a060b897293 1v1d8d22db3e88404b 1v1a4cfcd113a2f5dc 1v1d8e22db3e88404b 1v1a0e7af28b7ff61d 1v1a11f5cc03d53507 1v13905c650f114b42
Frame 0026 : 1v1c01d77003867882 1v12c19a11911bc546 1v1c027adf82c4b951 1v1bc47adf82c4b951 1v1bc67adf82d0795b 1v18c69a060b83729f 1v10f69a060fe20187 1v18c89a060b897293 1v188a9a060b83729f 1v1d8d44953f157ea5 1v1a4c3e8b929a7906 1v1d8e44953f157ea5 1v1a0e5b638b1cb79f 1v1a117adf82c4b951 1v1390f5cd8d990087
Frame 0027 : 1v1c01d77b0384b887 1v12c1fc3c13b7c612 1v1c027adf82d0795b 1v1bc47adf82d0795b 1v1bc63b60029dfa24 1v18c67afd0b367344 1v10f65c5f0f02bf24 1v18c89a060b83729f 1v188a7afd0b367344 1v1d8d650d3f3b3e19 1v1a4c7ad390d33248 1v1d8e650d3f3b3e19 1v1a0ed75e88c17161 1v1a117adf82d0795b 1v1390d77c0ce0c3b0
Frame 0028 : 1v1c017adf82b938eb 1v12c1b8e49112c583 1v1c02d77003867882 1v1bc4d77003867882 1v1bc6d77003867882 1v18c63da10a9ef412 1v10f6d77c0ce14403 1v18c87afd0b367344 1v188a5b618b16f38f 1v1d8d22d4be9e8029 1v1a4c99e7115670a2 1v1d8e22d4be9e8029 1v1a0eb8bb080c33f6 1v1a113b60029dfa24 1v1390b8e48c588608
Frame 0029 : 1v1c01b8d8833738d8 1v19ee5f9b9f15af9d 1v1c02d77b0384b887 1v1bc4d77b0384b887 1v1bc6d77b0384b887 1v18c65b618b16f38f 1v10f6b8e48c590295 1v18c85b618b16f38f 1v188a7af28b39333d 1v1d8d85ef3f83bd09 1v1a4cbb88105b73ae 1v1d8e85ef3f83bd09 1v13cefb698fb8c8bf 1v1a11d75283a635fd 1v13d1fb698fb8c8bf
Frame 0030 : 1v156f6502c694c490 1v19ee3fd01e7dad11 1v1c027afd02b1f92b 1v1bc47afd02b1f92b 1v1bc6b8d8833738d8 1v18c67af28b39333d 1v10f6b8d78c5982c5 1v18c87af28b39333d 1v188a99f30b8a328e 1v1d8da71cbfe3fb89 1v1a4cb8ba117d2fd1 1v1d8ea71cbfe3fb89 1v13ce3d9e8e968d0f 1v17d03ee8128e961a 1v13d199f30c0587b1
Frame 0031 : 1v156fea5bc7994957 1v19eebf249c593526 1v1c027adf82b938eb 1v1bc47adf82b938eb 1v10f43d930a8f7de4 1v18c6d77c085870ec 1v0000000000000000 1v18c8d77c085870ec 1v188ab8e30bdf71d9 1v1d8da744bfeffb57 1v1a4d5dc01312f794 1v1d8ec883bc58b9b9 1v13ceb8ba0c8fc607 1v17d05dbd930ed3e7 1v13d1f5cd8d990087
Frame 0032 : 1v156f860cc6c04550 1v19ee9ef31d04381a 1v1c02b8d8833738d8 1v1bc4b8d8833738d8 1v10f49a060be20187 1v18c699f30b8a328e 1v0000000000000000 1v18c899f30b8a328e 1v19785dca1321313f 1v0000000000000000 1v1a4dfcd113a2f5dc 1v1d8ea744bfeffb57 1v13ce99f30c0587b1 1v17d03e7f128595ca 1v13d1d77c0ce0c3b0
Frame 0033 : 1v156f861746c24550 1v19ee7e8e9dfd3c6c 1v1c039a1082f1b91e 1v1bc59a1082f1b91e 1v10f45c5f0b02bf24 1v18c6b8e30bdf71d9 1v0000000000000000 1v18c8b8e30bdf71d9 1v19783e8292a4b076 1v0000000000000000 1v1a4d7ad390d33248 1v1d8f44953f157ea5 1v13ce5c650f114b42 1v17d0fcd113a19112 1v13d13d308e92cde0
Frame 0034 : 1v156fa744c6fe466d 1v19ee5f9ba315af9d 1v1c03f5cc03e37822 1v1bc5f5cc03e37822 1v10f4f5b0097d45d1 1v18c6d75e888f70d2 1v0000000000000000 1v18c8d75e888f70d2 1v19783e8c129eb062 1v0000000000000000 1v1a4d99e7115670a2 1v1d8f650d3f3b3e19 1v13cef5cd8d9901ac 1v17d0bbba105ace4e 1v13d1b8e48c58865f
Frame 0035 : 1v156fc8a2474287ba 1v19ee3fd0227dad11 1v1c037adf82c4b951 1v1bc57adf82c4b951 1v10f4d77c08e14403 1v18c7f5a3094b2fb5 1v0000000000000000 1v18c93cb68aab747f 1v19787afe10ea3476 1v0000000000000000 1v1a4dbb88105b73ae 1v1d8f85ef3f83bd09 1v13ceb8c70c8f45d8 1v17d09a0491994919 1v13d1b8e48c588608
Frame 0036 : 1v156f861746c085e2 1v19eeff6aa3a7721c 1v1c037adf82d0795b 1v1bc57adf82d0795b 1v10f4b8e488590295 1v18c73cb68aab747f 1v0000000000000000 1v18c9f5cd88e16fcd 1v19789a119199b57e 1v0000000000000000 1v1a4db8ba117d2fd1 1v1d8fa71cbfe3fb89 1v13ceb8e48c58865f 1v17d13ee8128e961a 1v1411b8ba0c8fc607
Frame 0037 : 1v0000000000000000 1v19eebf24a0593526 1v1c03d77003867882 1v1bc5d77003867882 1v10f4b8d7885982c5 1v18c7f5cd88e16fcd 1v0000000000000000 1v18c99a060b897293 1v1978fce093bc7247 1v0000000000000000 1v0000000000000000 1v1d8fc883bc58b9b9 1v13cffb698fb8c8bf 1v17d15dbd930ed3e7 1v14113d280e97cec3
Frame 0038 : 1v0000000000000000 1v19ee9ef32104381a 1v1c03d77b0384b887 1v1bc5d77b0384b887 1v10f53d930a8f7de4 1v18c79a060b897293 1v0000000000000000 1v18c99a060b83729f 1v1978bbee9058b355 1v0000000000000000 1v0000000000000000 1v1d8fa744bfeffb57 1v13cf3d9e8e968d0f 1v17d13e859290d645 1v1411f5cd8d9901ac
Frame 0039 : 1v0000000000000000 1v19ee7e8ea1fd3c6c 1v1c037afd02b1f92b 1v1bc57afd02b1f92b 1v10f59a060be20187 1v18c79a060b83729f 1v0000000000000000 1v18c95b618b16f38f 1v19795dca1321313f 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v13cf99f30c0587b1 1v17d13e7f128595ca 1v1411b8c70c8f45d8
Frame 0040 : 1v0000000000000000 1v19ef5f9ba315af9d 1v1c03b8d8833738d8 1v1bc5b8d8833738d8 1v10f55c5f0b02bf24 1v18c77afd0b367344 1v0000000000000000 1v18c9d77c085870ec 1v19793e8292a4b076 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v13cf5c650f114b42 1v17d1fcd113a19112 1v14117af28f940a5e
Frame 0041 : 1v0000000000000000 1v19efff6aa3a7721c 1v19303fbe9e7aec48 1v1c049a1082f1b91e 1v10f5f5b0097d45d1 1v18c73da10a9ef412 1v0000000000000000 1v18c999f30b8a328e 1v19793e8c129eb062 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v13cff5cd8d9901ac 1v17d1bbba105ace4e 1v14119a060fedc88f
Frame 0042 : 1v0000000000000000 1v19efbf24a0593526 1v19303f1f9e94ec64 1v1c04f5cc03e37822 1v10f5d77c08e14403 1v18c75b618b16f38f 1v0000000000000000 1v18c9b8e30bdf71d9 1v19797afe10ea3476 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v13cfb8c70c8f45d8 1v17d19a0491994919 1v1451b8ba0c8fc607
Frame 0043 : 1v0000000000000000 1v19ef9ef32104381a 1v19305f441f166f07 1v1c047adf82c4b951 1v10f5b8e488590295 1v18c77af28b39333d 1v0000000000000000 1v0000000000000000 1v19799a119199b57e 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v13cfb8e48c58865f 1v13be211d329b4717 1v14513d280e97cec3
Frame 0044 : 1v0000000000000000 1v19ef7e8ea1fd3c6c 1v1930fee29fac711e 1v1c047adf82d0795b 1v10f5b8d7885982c5 1v18c7d77c085870ec 1v0000000000000000 1v0000000000000000 1v1979fce093bc7247 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v1a8e3e4a12a07a7c 1v13bea3b830390725 1v1451f5cd8d9901ac
Frame 0045 : 1v0000000000000000 1v0000000000000000 1v19303fc61e7aec58 1v1c043b60029dfa24 1v10f4b8e48d1344a1 1v18c799f30b8a328e 1v0000000000000000 1v0000000000000000 1v1979bbee9058b355 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v1a8e7ad390d33248 1v13be841e31068787 1v14517af28f940a5e
Frame 0046 : 1v0000000000000000 1v0000000000000000 1v1930be611c58f391 1v1c04d77003867882 1v10f43d930e8f7de4 1v18c7b8e30bdf71d9 1v0000000000000000 1v0000000000000000 1v1a4b5dc01312f794 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v1a8e99e7115670a2 1v13be650eb11c076a 1v14513def8e954f39
Frame 0047 : 1v0000000000000000 1v0000000000000000 1v19309dfc1d07360d 1v1c04d77b0384b887 1v10f47afd0f860088 1v18c7d75e888f70d2 1v0000000000000000 1v0000000000000000 1v1a4bfcd113a2f5dc 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v1a8ebb88105b73ae 1v1d502351beae3fea 1v14515c618f094d3a
Frame 0048 : 1v0000000000000000 1v0000000000000000 1v19307d6e1ddb791d 1v1c04b8d8833738d8 1v10f49a060fe20187 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v1a4b3e8b929a7906 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v1a8eb8ba117d2fd1 1v1d5044953f157ea5 1v0000000000000000
Frame 0049 : 1v0000000000000000 1v0000000000000000 1v19313fa61e7fad06 1v19323fa61e7fad06 1v10f45c5f0f02bf24 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v1a4b7ad390d33248 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v1a8efcd113a336c2 1v1d50650d3f3b3e19 1v0000000000000000
Frame 0050 : 1v0000000000000000 1v0000000000000000 1v19315f441f166f07 1v19325f441f166f07 1v10f4f5b00d7d45d1 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v1a4b99e7115670a2 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v1a8efcd093a1f6c6 1v1d5022d4be9e8029 1v0000000000000000
Frame 0051 : 1v0000000000000000 1v0000000000000000 1v1931fee29fac711e 1v1932fee29fac711e 1v10f4d77c0ce14403 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v1a4bbb88105b73ae 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v1d5085ef3f83bd09 1v0000000000000000
Frame 0052 : 1v0000000000000000 1v0000000000000000 1v19313fc61e7aec58 1v19323f851e7b2d1b 1v10f4b8e48c590295 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v19785dca1721313f 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v1d50ea3fbce0f760 1v0000000000000000
Frame 0053 : 1v0000000000000000 1v0000000000000000 1v19313f851e7b2d1b 1v1932be611c58f391 1v10f4b8d78c5982c5 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v19783e8296a4b076 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v1d90650d3f3b3e19 1v0000000000000000
Frame 0054 : 1v0000000000000000 1v0000000000000000 1v1931be611c58f391 1v19329dfc1d07360d 1v10f5b8e48d1344a1 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v19783e8c169eb062 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v1d9085ef3f83bd09 1v0000000000000000
Frame 0055 : 1v0000000000000000 1v0000000000000000 1v19319dfc1d07360d 1v0000000000000000 1v10f53d930e8f7de4 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v19787afe14ea3476 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v1d90ea3fbce0f760 1v0000000000000000
Frame 0056 : 1v0000000000000000 1v0000000000000000 1v19317d6e1ddb791d 1v0000000000000000 1v10f57afd0f860088 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v19789a119599b57e 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v1d90a71cbfe3fb89 1v0000000000000000
Frame 0057 : 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v10f59a060fe20187 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v1978bbee9458b355 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v1d90c883bc58b9b9 1v0000000000000000
Frame 0058 : 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v10f55c5f0f02bf24 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v1978bd08945b735a 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v1d90a744bfeffb57 1v0000000000000000
Frame 0059 : 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v10f5f5b00d7d45d1 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v19795dca1721313f 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000
Frame 0060 : 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v10f5d77c0ce14403 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v19793e8296a4b076 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000
Frame 0061 : 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v10f5b8e48c590295 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v19793e8c169eb062 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000
Frame 0062 : 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v10f5b8d78c5982c5 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v19797afe14ea3476 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000
Frame 0063 : 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v19799a119599b57e 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000
Frame 0064 : 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v1979bbee9458b355 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000
Frame 0065 : 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v1979bd08945b735a 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000
Frame 0066 : 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000
Frame 0067 : 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000
Frame 0068 : 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000
Frame 0069 : 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000
Frame 0070 : 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000
Frame 0071 : 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000
Frame 0072 : 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000
Frame 0073 : 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000
Frame 0074 : 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000
Frame 0075 : 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000
Frame 0076 : 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000
Frame 0077 : 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000
Frame 0078 : 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000
Frame 0079 : 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000
Frame 0080 : 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000
Frame 0081 : 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000
Frame 0082 : 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000
Frame 0083 : 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000
