Board Processor_4
 Quad/Chan :        q00c0              q00c1              q00c2              q00c3              q01c1              q01c3              q02c0              q02c1              q02c3              q03c0              q03c1              q03c2              q03c3              q04c0              q04c1      
      Link :         00                 01                 02                 03                 05                 07                 08                 09                 11                 12                 13                 14                 15                 16                 17        
Frame 0011 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 0012 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 0013 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 0014 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 0015 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 0016 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 0017 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 0018 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 0019 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 0020 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 0021 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 0022 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 0023 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 0024 : 1v1a6fbd3a945af654 1v19ee4025a6fb2f03 1v1a703eb216916f7a 1v18304010a716ad06 1v1872ffff27ac6f6b 1v13c785fb38680746 1v1a368386b104b69d 1v140885fb38680746 1v1c4b5f4e9efdbb7a 1v188c210c32aeb547 1v148d7ad390a186d2 1v18ce20daaeacf6d8 1v1b4f20ae2e983c6d 1v1b9199f302d53c66 1v1491406427158d14
Frame 0025 : 1v1a6f9cae14e5788b 1v19ee4022a7126f71 1v1a70bd3a945af654 1v1830e03227a72f21 1v1872200926972bd2 1v13c72211ba910a2d 1v1a36a35e305b3551 1v140822123a900b22 1v1c4b3f751e78fd01 1v188ca2c6b039b0ce 1v148d99e710a1c74b 1v18ce20c22e977731 1v1b4f20e6ae8b7cd0 1v1b913b5b028cbdde 1v14912028267c100b
Frame 0026 : 1v1a6ffdeb17b77379 1v19ee2032a67dacbe 1v1a709cae14e5788b 1v18303ff52696eb33 1v1872a04d245af1bd 1v13c721bf3a914ad5 1v1a36217bb29130c4 1v1408a745b88ec758 1v1c4b3f769e78fd01 1v188c20ebb29b7540 1v148db8d791cbc30b 1v18ce4145af10b56b 1v1b4f2117ae8d7cc9 1v1b913b5c028f7d22 1v1491407027100d76
Frame 0027 : 1v1a6f7b8815fcfcb2 1v19ee202fa692ed1d 1v1a70fdeb17b77379 1v1830a04d245af1bd 1v1872807da4e533c5 1v13c78617381b47c4 1v1a3620ddb2abf122 1v140843403b038a4b 1v1c4bff219f90b9d5 1v188c835e30e86e88 1v148d3ec912a18ddb 1v18cea2c6ac39b0ce 1v1b4f4180af0cfaad 1v1b917afd029f3d7d 1v1491203426944fa0
Frame 0028 : 1v1a6f3f9a9a806ee8 1v19ee80e1a506b888 1v1a707b8815fcfcb2 1v1830807da4e533c5 1v187260afa5faf7db 1v13c7652ab8070797 1v1a36217ab29270b8 1v14088617381b47c4 1v1c4bbef31c3977ec 1v188c6445b1dbaafd 1v148dfd1b939eca53 1v18cee1e9afa73337 1v1b4fe20a2fb2f7fb 1v1b913b5c0290fd9a 1v1491208626944fa5
Frame 0029 : 1v1a6f3f881a94af4c 1v19eee013a7acb241 1v1ab13e8a96b230b1 1v183060afa5faf7db 1v187260afa5dbb766 1v13c7c883b999052b 1v1a366501b19937c5 1v1408c883b999052b 1v1c4b7e611ddaf33a 1v0000000000000000 1v148d9a1191cbc326 1v18cee2082fc372cc 1v1b4fe211afbbf7d5 1v1b91d75d8358f9cc 1v1491814224e4c557
Frame 0030 : 1v1a6f3f721a94af35 1v19eebfea2459756f 1v1ab1bd3a945af654 1v183060afa5dbb766 1v1f72e292b3ac3d86 1v13c7439abb2b48fc 1v0000000000000000 1v163785ee3836ccb3 1v1c4b9ec09d07759c 1v0000000000000000 1v12ba216cb2a643a7 1v18ce20c32e96772c 1v1b4f21302eaa7c4b 1v1b91b8c60310fb31 1v1491a113a45ac7bc
Frame 0031 : 1v1a6fbd3a985af654 1v19ee80e1a506b823 1v1ab19cae14e5788b 1v18314010a716ad06 1v1f7241e13322fbdd 1v140785fb38680746 1v0000000000000000 1v163785ee3836cca7 1v15f9c8ae397d4de8 1v0000000000000000 1v12ba2142328a8381 1v18cea29c2c3c710c 1v1b4fa29c2c5bf53c 1v1b91b8e303167b35 1v149161d8a5dd80fc
Frame 0032 : 1v1a6f9cae18e5788b 1v0000000000000000 1v1ab17b8815fcfcb2 1v1831e03227a72f21 1v1f7241b7b302fb76 1v140722123a900b22 1v0000000000000000 1v1637c8ae394b0ef5 1v15f96501b8370c38 1v0000000000000000 1v12ba85ee319907b0 1v18ce835e2ce86e88 1v1b4f82f8ace4f307 1v0000000000000000 1v149140642b158d14
Frame 0033 : 1v1a6ffdeb1bb77379 1v0000000000000000 1v1a703f9a9a806ee8 1v18313ff52696eb33 1v1f722136b29f3a3a 1v1407a7283913c66a 1v0000000000000000 1v1637a738b8c04daa 1v15f9650eb8374bf9 1v0000000000000000 1v12baa3ecb05ac5f1 1v18ce6445addbaafd 1v1b4fa29c2c3cf5de 1v0000000000000000 1v149120282a7c100b
Frame 0034 : 1v1a6f7b8819fcfcb2 1v0000000000000000 1v1a703f881a94af4c 1v1831a04d245af1bd 1v1f72a35e303bff4a 1v1407a745b88ec758 1v0000000000000000 1v1637225cbaa689c3 1v15f985fb38378c58 1v0000000000000000 1v12ba42283324c44a 1v18cf20daaeacf6d8 1v103c650eb11bc118 1v0000000000000000 1v149140702b100d76
Frame 0035 : 1v1aee21c63a9e2f65 1v0000000000000000 1v1a703f721a94af35 1v1831807da4e533c5 1v1f73e292b3ac3d86 1v140721bf3a914ad5 1v0000000000000000 1v163743403b038a4b 1v15f92215ba8949a7 1v0000000000000000 1v12ba41f7b3044421 1v18cf20c22e977731 1v103ca35e303c40b6 1v0000000000000000 1v149120342a944fa0
Frame 0036 : 1v1aee2215ba8b2f13 1v0000000000000000 1v1a70bd3a985af654 1v183160afa5faf7db 1v1f7341e13322fbdd 1v140743403b038a4b 1v0000000000000000 1v1637652abbcecbd0 1v15f9225cbaa689c3 1v0000000000000000 1v12ba6501b11c86f1 1v18cf4145af10b56b 1v103c841e30e74161 1v0000000000000000 1v149120862a944fa5
Frame 0037 : 1v1aee21bc3a982f53 1v0000000000000000 1v1a709cae18e5788b 1v183160afa5dbb766 1v1f7341b7b302fb76 1v1407c883b999052b 1v0000000000000000 1v1637439b3b294a88 1v15f943403b038a4b 1v0000000000000000 1v12bae2dab39bc4f2 1v18cfa2c6ac39b0ce 1v103c41e7331aff24 1v0000000000000000 1v1491e0ba2bad4ac0
Frame 0038 : 1v1aee21bcba96ef67 1v0000000000000000 1v1a70fdeb1bb77379 1v0000000000000000 1v1f732136b29f3a3a 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v15f9439b3b294a88 1v0000000000000000 1v12fa216cb2a643a7 1v18cfe1e9afa73337 1v12bc650eb11c85e0 1v0000000000000000 1v1491814228e4c557
Frame 0039 : 1v1aeec890b8e1b9ef 1v0000000000000000 1v1a707b8819fcfcb2 1v0000000000000000 1v1f736501b1998374 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v15f9a738b8c04d41 1v0000000000000000 1v12fa2142328a8381 1v18cfe2082fc372cc 1v12bc216cb2a643a7 1v0000000000000000 1v1491a113a85ac7bc
Frame 0040 : 1v1aee85f9bbe2f53e 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v1f73a35e303bff4a 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v163885ee3836ccb3 1v0000000000000000 1v12fa85ee319907b0 1v18cf20c32e96772c 1v12bc42283324c44a 1v0000000000000000 1v149161d8a9dd80fc
Frame 0041 : 1v1aee650d3b8af395 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v1604860bb4a10b63 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v163885ee3836cca7 1v0000000000000000 1v12fa42283324c44a 1v18cfa29c2c3c710c 1v12bc41f7b3044421 1v0000000000000000 1v1b502103aea2fc8a
Frame 0042 : 1v1aee2219ba9baf6d 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v1604e42b37bdcca6 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v1638c8ae394b0ef5 1v0000000000000000 1v12fa41f7b3044421 1v18cf835e2ce86e88 1v12bce2dab39bc4f2 1v0000000000000000 1v1b5020ae2e983c6d
Frame 0043 : 1v1aee21c63a9defdf 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v16046501b4370c38 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v1638a738b8c04daa 1v0000000000000000 1v12fa6501b11c86f1 1v18cf6445addbaafd 1v1b4f20e6b28b7cd0 1v0000000000000000 1v1b5020e6ae8b7cd0
Frame 0044 : 1v1aeea72838587764 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v1604650eb4374bf9 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v16382215ba8949a7 1v0000000000000000 1v12fae2dab39bc4f2 1v18ce20dab2acf6d8 1v1b4f2117b28d7cc9 1v0000000000000000 1v1b502117ae8d7cc9
Frame 0045 : 1v1aeec883b8e1f9b8 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v1604220336abce1c 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v1638225cbaa689c3 1v0000000000000000 1v12bb216cb2a643a7 1v18ce20c232977731 1v1b4f4180b30cfaad 1v0000000000000000 1v1b504180af0cfaad
Frame 0046 : 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v160421cd3691ce42 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v163843403b038a4b 1v0000000000000000 1v12bb2142328a8381 1v18cea2c6b039b0ce 1v1b4f213032aa7c4b 1v0000000000000000 1v1b50e20a2fb2f7fb
Frame 0047 : 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v160421c2b68c0e46 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v1638652abbcecbd0 1v0000000000000000 1v12bba3ecb05ac5f1 1v18ce20c33296772c 1v1b4f85fb3199303f 1v0000000000000000 1v1b50e211afbbf7d5
Frame 0048 : 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v1604a738b54b8a95 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v1638439b3b294a88 1v0000000000000000 1v12bb42283324c44a 1v18cea29c303c710c 1v1b4fa29c305bf53c 1v0000000000000000 1v1b5021302eaa7c4b
Frame 0049 : 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v1605860bb4a10b63 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v163985ee3836ccb3 1v0000000000000000 1v12bb41f7b3044421 1v18ce835e30e86e88 1v1b4f82f8b0e4f307 1v0000000000000000 1v1b50a29c2c5bf53c
Frame 0050 : 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v1605e42b37bdcca6 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v163985ee3836cca7 1v0000000000000000 1v12bbe2dab39bc4f2 1v18ce6445b1dbaafd 1v1b4fa29c303cf5de 1v0000000000000000 1v1b5082f8ace4f307
Frame 0051 : 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v16056501b4370c38 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v1639a738b8c04daa 1v0000000000000000 1v1bcd2103b2a2fc8a 1v18cf20dab2acf6d8 1v163c85ee3836ccb3 1v0000000000000000 1v1b5063ecadfd2e77
Frame 0052 : 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v1605650eb4374bf9 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v163985fb38378c58 1v0000000000000000 1v1bcd41a3b31f7aec 1v18cf20c232977731 1v163c85ee3836cca7 1v0000000000000000 1v1b50a29c2c3cf5de
Frame 0053 : 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v1605220336abce1c 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v16392215ba8949a7 1v0000000000000000 1v1bcd20e6b28b7cd0 1v18cfa2c6b039b0ce 1v163c22123a900b22 1v0000000000000000 1v1b512103aea2fc8a
Frame 0054 : 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v160521cd3691ce42 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v16392211ba910a2d 1v0000000000000000 1v1bcd4186b3083b37 1v18cf20c33296772c 1v163ce49e3ba98c2c 1v0000000000000000 1v1b5141a3af1f7aec
Frame 0055 : 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v160521c2b68c0e46 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v1639225cbaa689c3 1v0000000000000000 1v1bcd2117b28d7cc9 1v18cfa29c303c710c 1v163cc8ae397d4de8 1v0000000000000000 1v1b5120e6ae8b7cd0
Frame 0056 : 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v1605a738b54b8a95 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v163943403b038a4b 1v0000000000000000 1v1bcd4180b30cfaad 1v18cf835e30e86e88 1v163c6501b8370c38 1v0000000000000000 1v1b514186af083b37
Frame 0057 : 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v13c585fb38680746 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v1639652abbcecbd0 1v0000000000000000 1v1bcda32c303c7735 1v18cf6445b1dbaafd 1v163c85fb38378c58 1v0000000000000000 1v1b512117ae8d7cc9
Frame 0058 : 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v13c5a7283913c66a 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v1639a738b8c04d41 1v0000000000000000 1v1bcd213032aa7c4b 1v0000000000000000 1v163c21bf3a914ad5 1v0000000000000000 1v1b514180af0cfaad
Frame 0059 : 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v13c52215ba8949a7 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v1679e49e3ba98c2c 1v0000000000000000 1v1bcde254b3a83921 1v0000000000000000 1v163c652abbcecbd0 1v0000000000000000 1v1b51e20a2fb2f7fb
Frame 0060 : 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v13c5225cbaa689c3 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v1679c8ae394b0ef5 1v0000000000000000 1v1c0c2103b2a2fc8a 1v0000000000000000 1v163c650d3bda0c5c 1v0000000000000000 1v1b51e211afbbf7d5
Frame 0061 : 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v13c58617381b47c4 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v1679a738b8c04daa 1v0000000000000000 1v1c0c41a3b31f7aec 1v0000000000000000 1v163c433abb10cb97 1v0000000000000000 1v1b5121302eaa7c4b
Frame 0062 : 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v13c5652ab8070797 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v16792211ba910a2d 1v0000000000000000 1v1c0c41b2b309fb6a 1v0000000000000000 1v167c85ee3836ccb3 1v0000000000000000 1v1b51a29c2c5bf53c
Frame 0063 : 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v13c5a71b3913c6a3 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v167921bf3a914ad5 1v0000000000000000 1v1c0c20e6b28b7cd0 1v0000000000000000 1v167c22123a900b22 1v0000000000000000 1v1b5182f8ace4f307
Frame 0064 : 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v13c5c883b999052b 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v1679650d3bda0c5c 1v0000000000000000 1v1c0c4186b3083b37 1v0000000000000000 1v167ce49e3ba98c2c 1v0000000000000000 1v1b5163ecadfd2e77
Frame 0065 : 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v1604860bb8a10b63 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v1679433abb10cb97 1v0000000000000000 1v1c0c2117b28d7cc9 1v0000000000000000 1v167ce42b3bbdcca6 1v0000000000000000 1v1b5162372dfa6df4
Frame 0066 : 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v1604e42b3bbdcca6 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v16b922123a900b22 1v0000000000000000 1v1c0c650eb1cb722e 1v0000000000000000 1v167cc8ae397d4de8 1v0000000000000000 1v1b51a29c2c3cf5de
Frame 0067 : 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v16046501b8370c38 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v16b9e42b3bbdcca6 1v0000000000000000 1v1c0ce254b3a83921 1v0000000000000000 1v167ca738b8c04daa 1v0000000000000000 1v1b502103b2a2fc8a
Frame 0068 : 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v1604650eb8374bf9 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v16b9c8ae394b0ef5 1v0000000000000000 1v1c0ca2c6b03977af 1v0000000000000000 1v167c650d3bda0c5c 1v0000000000000000 1v1b5020e6b28b7cd0
Frame 0069 : 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v160422033aabce1c 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v16b921bf3a914ad5 1v0000000000000000 1v1c0d2103b2a2fc8a 1v0000000000000000 1v167c433abb10cb97 1v0000000000000000 1v1b502117b28d7cc9
Frame 0070 : 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v160421cd3a91ce42 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v16b9433abb10cb97 1v0000000000000000 1v1c0d41a3b31f7aec 1v0000000000000000 1v167ca738b8c04d41 1v0000000000000000 1v1b504180b30cfaad
Frame 0071 : 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v160421c2ba8c0e46 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v16b96501b8368d67 1v0000000000000000 1v1c0d41b2b309fb6a 1v0000000000000000 1v163d85ee3836cca7 1v0000000000000000 1v1b50213032aa7c4b
Frame 0072 : 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v1604650d3bda0c5c 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v1c0d20e6b28b7cd0 1v0000000000000000 1v163d22123a900b22 1v0000000000000000 1v1b5085fb3199303f
Frame 0073 : 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v1604a738b94b8a95 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v1c0d4186b3083b37 1v0000000000000000 1v163de49e3ba98c2c 1v0000000000000000 1v1b50a29c305bf53c
Frame 0074 : 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v1605860bb8a10b63 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v1c0d2117b28d7cc9 1v0000000000000000 1v163d6501b8370c38 1v0000000000000000 1v1b5082f8b0e4f307
Frame 0075 : 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v1605e42b3bbdcca6 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v1c0da32c303c7735 1v0000000000000000 1v163d85fb38378c58 1v0000000000000000 1v1b5063ecb1fd2e77
Frame 0076 : 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v16056501b8370c38 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v1c0d650eb1cb722e 1v0000000000000000 1v163d650d3bda0c5c 1v0000000000000000 1v1b50a29c303cf5de
Frame 0077 : 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v1605650eb8374bf9 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v1c0de254b3a83921 1v0000000000000000 1v163d433abb10cb97 1v0000000000000000 1v1b512103b2a2fc8a
Frame 0078 : 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v160522033aabce1c 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v1c0da2c6b03977af 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v1b5141a3b31f7aec
Frame 0079 : 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v160521cd3a91ce42 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v12baa7283513c66a 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v1b5120e6b28b7cd0
Frame 0080 : 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v160521c2ba8c0e46 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v12baa738b57d06f8 1v0000000000000000 1v0000000000000000 1v0000000000000000 1v1b514186b3083b37
